Block ID,Property ID,Base property ID,Building name,Streetaddress,CLUE small area,Construction year,Refurbished year,Number of floors (above ground),Predominant space use,Accessibility type,Accessibility type description,Accessibility rating,Bicycle spaces,Has showers
2389,624231,624231,,SmythMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624230,624230,,SmythMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624267,624267,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624229,624229,,SmythMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624237,624237,,SmythMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624258,624258,,ASuttonStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624226,624226,,SmythMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624266,624266,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624265,624265,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Access has not been rated,0,,
2389,624264,624264,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624263,624263,,SuttonStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624262,624262,,ASuttonStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624261,624261,,SuttonStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624248,624248,,SmythMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624259,624259,,SuttonStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624247,624247,,SmythMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624257,624257,,SuttonStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624256,624256,,ASuttonStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624255,624255,,SuttonStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624254,624254,,ASuttonStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624253,624253,,SuttonStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624252,624252,,ASuttonStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624251,624251,,SuttonStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624249,624249,,SmythMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624260,624260,,ASuttonStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624192,624192,,MarkStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624202,624202,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624200,624200,,MarkStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624199,624199,,AMarkStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624198,624198,,MarkStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624197,624197,,AMarkStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624196,624196,,MarkStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624195,624195,,AMarkStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624204,624204,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624193,624193,,AMarkStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2391,616967,616967,,CaytreCrescent,North Melbourne,,,3,House/Townhouse,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,
2389,624203,624203,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624191,624191,,AMarkStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624190,624190,,MarkStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624189,624189,,AMarkStreet,North Melbourne,2011,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,617538,617538,,MelroseStreet,North Melbourne,2006,,3,House/Townhouse,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
2389,617530,617530,,MelroseStreet,North Melbourne,,,1,Community Use,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
2389,624227,624227,,SmythMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624228,624228,,SmythMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624194,624194,,MarkStreet,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624214,624214,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624225,624225,,SmythMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624222,624222,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624221,624221,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624220,624220,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624219,624219,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624218,624218,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624217,624217,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624201,624201,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624215,624215,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624205,624205,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624213,624213,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624212,624212,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624211,624211,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624210,624210,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624209,624209,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624208,624208,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624207,624207,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624206,624206,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2389,624216,624216,,WilsonMews,North Melbourne,2010,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2390,617410,617410,,MacaulayRoad,North Melbourne,1940,,1,Storage,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
2390,617396,617396,,BoundaryRoad,North Melbourne,1950,,2,Unoccupied - Unused,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,1
2390,617432,617432,,MacaulayRoad,North Melbourne,1996,,2,Wholesale,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
2390,617431,617431,,MacaulayRoad,North Melbourne,2005,2008,1,Storage,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,1
2390,617411,617411,,MacaulayRoad,North Melbourne,1940,,2,Retail - Shop,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,
2390,617322,617322,,MarkStreet,North Melbourne,1970,,2,Unoccupied - Unused,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
2390,617399,617399,,MacaulayRoad,North Melbourne,1981,,2,Workshop/Studio,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
2390,617381,617381,,MarkStreet,North Melbourne,1998,,2,Storage,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
2390,617325,617325,,MarkStreet,North Melbourne,1990,2008,2,Storage,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
2390,617324,617324,,MarkStreet,North Melbourne,1990,,1,Unoccupied - Unused,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
2390,617403,617403,,MacaulayRoad,North Melbourne,1950,,3,Storage,Low level of accessibility,All entrances have steps,1,0,1
2391,616980,616980,,CaytreCrescent,North Melbourne,,,2,House/Townhouse,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,
2391,617245,617245,"Mark Street ""B"" Substation",CaytreCrescent,North Melbourne,1995,,1,Equipment Installation,Low level of accessibility,All entrances have steps,1,0,
2391,617244,617244,,BuncleStreet,North Melbourne,1996,,2,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
2391,617237,617237,,CaytreCrescent,North Melbourne,,,2,House/Townhouse,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,
2391,617228,617228,,CaytreCrescent,North Melbourne,,,2,House/Townhouse,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,
2391,617212,617212,,MarkStreet,North Melbourne,1996,,2,Residential Apartment,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,
2391,617175,617175,,BuncleStreet,North Melbourne,1996,,2,Residential Apartment,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,
2391,616993,616993,,CaytreCrescent,North Melbourne,,,3,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2503,617761,617761,,BendallStreet,Kensington,1996,,2,House/Townhouse,,,,,
2391,616966,616966,Hotel Kensington,BoundaryRoad,North Melbourne,,,3,Student Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
2391,616958,616958,,CanningStreet,North Melbourne,1996,,2,Residential Apartment,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,
2391,616949,616949,,CaytreCrescent,North Melbourne,1996,,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
2391,617006,617006,,CaytreCrescent,North Melbourne,,,2,House/Townhouse,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,
2392,617257,617257,,AMelroseStreet,North Melbourne,,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2392,617323,617323,,PampasStreet,North Melbourne,,,6,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
2392,617307,617307,,CanningStreet,North Melbourne,,,3,House/Townhouse,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
2392,617402,617402,,MelroseStreet,North Melbourne,1965,,2,Retail - Shop,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
2392,617251,617251,,MelroseStreet,North Melbourne,0,,1,"Performances, Conferences, Ceremonies",High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
2392,617035,617035,,CanningStreet,North Melbourne,1965,,21,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
2392,617269,617269,,MarkStreet,North Melbourne,1995,,2,Residential Apartment,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,
2392,617291,617291,,PampasStreet,North Melbourne,1995,,2,Residential Apartment,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,
2501,630047,618421,Newmarket Pavilion,SmithfieldRoad,Kensington,,,1,Community Use,Low level of accessibility,All entrances have steps,1,0,
2502,618546,618546,,RacecourseRoad,Kensington,0,,1,Educational/Research,Low level of accessibility,All entrances have steps,1,20,
2503,618009,618009,,LittleBendallStreet,Kensington,1997,,2,House/Townhouse,,,,,
2503,617777,617777,,LittleBendallStreet,Kensington,1997,,2,House/Townhouse,,,,,
2503,617778,617778,,LittleBendallStreet,Kensington,1997,,2,House/Townhouse,,,,,
2503,617779,617779,,LittleBendallStreet,Kensington,1997,,2,House/Townhouse,,,,,
2503,617780,617780,,SmithfieldRoad,Kensington,1997,,2,House/Townhouse,,,,,
2503,618002,618002,,LittleBendallStreet,Kensington,1997,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2503,618003,618003,,LittleBendallStreet,Kensington,1997,,2,House/Townhouse,,,,,
2503,618015,618015,,BendallStreet,Kensington,1996,,2,House/Townhouse,,,,,
2503,618006,618006,,LittleBendallStreet,Kensington,1997,,2,House/Townhouse,,,,,
2503,618008,618008,,LittleBendallStreet,Kensington,1997,,2,House/Townhouse,,,,,
2503,618010,618010,,LittleBendallStreet,Kensington,1997,,2,House/Townhouse,,,,,
2503,618011,618011,,LittleBendallStreet,Kensington,1997,,2,House/Townhouse,,,,,
2503,618012,618012,,LittleBendallStreet,Kensington,1997,,2,House/Townhouse,,,,,
2503,618014,618014,,BendallStreet,Kensington,1996,,2,House/Townhouse,,,,,
2503,618005,618005,,LittleBendallStreet,Kensington,1997,,2,House/Townhouse,,,,,
2503,617776,617776,,LittleBendallStreet,Kensington,1997,,2,House/Townhouse,,,,,
2503,617707,617707,,BendallStreet,Kensington,1995,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
2504,618180,618180,The Lairidge,TheLairidge,Kensington,1998,,3,Residential Apartment,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
2504,618024,618024,,BendallStreet,Kensington,1989,,2,House/Townhouse,,,,,
2504,618025,618025,,BendallStreet,Kensington,1989,,2,House/Townhouse,,,,,
2504,618026,618026,,BendallStreet,Kensington,1989,,2,House/Townhouse,,,,,
2504,618027,618027,,BendallStreet,Kensington,1989,,2,House/Townhouse,,,,,
2504,618028,618028,,BendallStreet,Kensington,1989,,2,House/Townhouse,,,,,
2504,618029,618029,,BendallStreet,Kensington,1989,,2,House/Townhouse,,,,,
2504,618030,618030,,BendallStreet,Kensington,1989,,1,House/Townhouse,,,,,
2504,618032,618032,,BendallStreet,Kensington,1989,,2,House/Townhouse,,,,,
2504,618023,618023,,BendallStreet,Kensington,1989,,2,House/Townhouse,,,,,
2504,617987,617987,,WeighbridgeLane,Kensington,1992,,2,House/Townhouse,,,,,
2504,618031,618031,,BendallStreet,Kensington,1989,,2,House/Townhouse,,,,,
2504,617981,617981,,WeighbridgeLane,Kensington,1992,,2,House/Townhouse,,,,,
2504,617989,617989,,WeighbridgeLane,Kensington,1992,,2,House/Townhouse,,,,,
2504,617990,617990,,WeighbridgeLane,Kensington,1992,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2504,617980,617980,,WeighbridgeLane,Kensington,1992,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2504,617982,617982,,WeighbridgeLane,Kensington,1992,,2,House/Townhouse,,,,,
2504,617983,617983,,WeighbridgeLane,Kensington,1992,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2504,617984,617984,,WeighbridgeLane,Kensington,1992,,2,House/Townhouse,,,,,
2504,617985,617985,,WeighbridgeLane,Kensington,1992,,1,House/Townhouse,,,,,
2504,617986,617986,,WeighbridgeLane,Kensington,1992,,1,House/Townhouse,,,,,
2504,617988,617988,,WeighbridgeLane,Kensington,1992,,1,House/Townhouse,,,,,
2504,617957,617957,The Provincial,BendallStreet,Kensington,2000,,4,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
2505,618374,618374,,BradfieldLane,Kensington,1993,,2,Residential Apartment,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
2505,618221,618221,,SerongStreet,Kensington,1992,,2,House/Townhouse,,,,,
2505,618082,618082,,YouldenStreet,Kensington,1991,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2505,618385,618385,,BradfieldLane,Kensington,1993,,2,House/Townhouse,,,,,
2505,618218,618218,,SerongStreet,Kensington,1992,,2,House/Townhouse,,,,,
2505,618219,618219,,SerongStreet,Kensington,1992,,2,House/Townhouse,,,,0,
2505,618220,618220,,SerongStreet,Kensington,1992,,2,House/Townhouse,,,,0,
2505,618222,618222,,SerongStreet,Kensington,1992,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
2505,618224,618224,,SerongStreet,Kensington,1992,,2,House/Townhouse,,,,0,
2505,618078,618078,,BluestoneStreet,Kensington,1992,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
2505,618230,618230,,BradfieldLane,Kensington,1993,,2,Residential Apartment,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
2505,618070,618070,,YouldenStreet,Kensington,1991,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2505,618080,618080,,YouldenStreet,Kensington,1991,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2505,618079,618079,,YouldenStreet,Kensington,1991,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2505,618052,618052,,BradfieldLane,Kensington,1995,,2,House/Townhouse,,,,,
2505,618053,618053,,BradfieldLane,Kensington,1995,,2,House/Townhouse,,,,,
2505,618056,618056,,BluestoneStreet,Kensington,1990,,1,House/Townhouse,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
2505,618071,618071,,YouldenStreet,Kensington,1991,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2505,618072,618072,,YouldenStreet,Kensington,1991,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2505,618073,618073,,YouldenStreet,Kensington,1991,,2,House/Townhouse,,,,,
2505,618074,618074,,YouldenStreet,Kensington,1991,,2,House/Townhouse,,,,,
2505,618076,618076,,YouldenStreet,Kensington,1991,,2,House/Townhouse,,,,,
2505,618077,618077,,YouldenStreet,Kensington,1991,,2,House/Townhouse,,,,,
2505,618054,618054,,SerongStreet,Kensington,1995,,2,House/Townhouse,,,,,
2506,618143,618143,,CalwellStreet,Kensington,1994,,2,House/Townhouse,,,,,
2506,618216,618216,,CalwellStreet,Kensington,1995,,2,House/Townhouse,,,,,
2506,618227,618227,,CalwellStreet,Kensington,1997,,2,House/Townhouse,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
2506,618217,618217,,CalwellStreet,Kensington,1995,,2,House/Townhouse,,,,,
2506,618202,618202,,CalwellStreet,Kensington,1995,,2,House/Townhouse,,,,,
2506,618197,618197,,CalwellStreet,Kensington,1995,,2,House/Townhouse,,,,,
2506,618160,618160,,CalwellStreet,Kensington,1996,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
2507,618198,618198,,RacecourseRoad,Kensington,1991,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
2507,618311,618311,,RacecourseRoad,Kensington,1991,,2,House/Townhouse,,,,,
2507,618366,618366,,McIverPlace,Kensington,1992,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
2507,618377,618377,,McIverPlace,Kensington,1992,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
2508,618154,618154,,CalwellStreet,Kensington,1992,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2508,618151,618151,,CalwellStreet,Kensington,1992,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2508,618343,618343,,DeveneyStreet,Kensington,1990,,1,House/Townhouse,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
2508,618149,618149,,DeveneyStreet,Kensington,1997,,2,House/Townhouse,,,,,
2509,618318,618318,,CalwellStreet,Kensington,1990,,1,House/Townhouse,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
2509,618159,618159,,DeveneyStreet,Kensington,1993,,2,House/Townhouse,,,,,
2509,618158,618158,,DeveneyStreet,Kensington,1993,,2,House/Townhouse,,,,,
2509,618157,618157,,DeveneyStreet,Kensington,1993,,2,House/Townhouse,,,,,
2509,618156,618156,,DeveneyStreet,Kensington,1993,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2509,618155,618155,,DeveneyStreet,Kensington,1993,,2,House/Townhouse,,,,,
2509,618394,618394,,MarketStreet,Kensington,1997,,2,House/Townhouse,,,,,
2510,618095,618095,,YouldenStreet,Kensington,1991,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2510,618089,618089,,YouldenStreet,Kensington,1991,,2,House/Townhouse,,,,,
2510,618090,618090,,YouldenStreet,Kensington,1991,,2,House/Townhouse,,,,,
2510,618091,618091,,YouldenStreet,Kensington,1991,,2,House/Townhouse,,,,,
2510,618092,618092,,YouldenStreet,Kensington,1991,,2,House/Townhouse,,,,,
2510,618112,618112,,LiddyStreet,Kensington,1991,,2,House/Townhouse,,,,,
2510,618093,618093,,YouldenStreet,Kensington,1991,,2,House/Townhouse,,,,,
2510,618388,618388,Lynchs Bridge Aged Care,MarketStreet,Kensington,0,,1,Institutional Accommodation ,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
2510,618118,618118,,MarketStreet,Kensington,1990,,2,House/Townhouse,,,,,
2510,618117,618117,,MarketStreet,Kensington,1990,,2,House/Townhouse,,,,,
2510,618116,618116,,MarketStreet,Kensington,1990,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2510,618115,618115,,MarketStreet,Kensington,1990,,2,House/Townhouse,,,,,
2510,618113,618113,,LiddyStreet,Kensington,1991,,2,House/Townhouse,,,,,
2510,618111,618111,,LiddyStreet,Kensington,1991,,2,House/Townhouse,,,,,
2510,618110,618110,,LiddyStreet,Kensington,1991,,2,House/Townhouse,,,,,
2510,618109,618109,,LiddyStreet,Kensington,1991,,2,House/Townhouse,,,,,
2510,618108,618108,,LiddyStreet,Kensington,1991,,2,House/Townhouse,,,,,
2510,618107,618107,,LiddyStreet,Kensington,1991,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2510,618097,618097,,YouldenStreet,Kensington,1991,,2,House/Townhouse,,,,,
2510,618114,618114,,MarketStreet,Kensington,1990,,1,House/Townhouse,,,,,
2510,618096,618096,,YouldenStreet,Kensington,1991,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2510,618106,618106,,LiddyStreet,Kensington,1991,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2510,618098,618098,,YouldenStreet,Kensington,1991,,2,House/Townhouse,,,,,
2510,618099,618099,,YouldenStreet,Kensington,1991,,2,House/Townhouse,,,,,
2510,618100,618100,,YouldenStreet,Kensington,1991,,2,House/Townhouse,,,,,
2510,618101,618101,,YouldenStreet,Kensington,1991,,2,House/Townhouse,,,,,
2510,618102,618102,,YouldenStreet,Kensington,1991,,2,House/Townhouse,,,,,
2511,618075,618075,,ExportLane,Kensington,1991,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
2511,617936,617936,,ExportLane,Kensington,1990,,2,House/Townhouse,,,,,
2511,617937,617937,,ExportLane,Kensington,1990,,2,House/Townhouse,,,,,
2511,617938,617938,,ExportLane,Kensington,0,,1,House/Townhouse,,,,,
2511,617997,617997,,ExportLane,Kensington,1991,,2,House/Townhouse,,,,,
2511,618000,618000,,ExportLane,Kensington,1991,,2,House/Townhouse,,,,,
2511,618004,618004,,ExportLane,Kensington,1991,,2,House/Townhouse,,,,,
2511,618064,618064,,ExportLane,Kensington,1991,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2511,617935,617935,,ExportLane,Kensington,1990,,2,House/Townhouse,,,,,
2511,618229,618229,,DruryStreet,Kensington,1990,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
2511,617919,617919,,MarketStreet,Kensington,1990,,2,House/Townhouse,,,,,
2511,618022,618022,,ExportLane,Kensington,1991,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2511,617857,617857,,MarketStreet,Kensington,1990,,2,House/Townhouse,,,,,
2511,617921,617921,,MarketStreet,Kensington,1990,,2,House/Townhouse,,,,,
2511,617934,617934,,ExportLane,Kensington,1990,,2,House/Townhouse,,,,,
2511,617854,617854,,MarketStreet,Kensington,1990,,2,House/Townhouse,,,,,
2511,617856,617856,,MarketStreet,Kensington,1990,,2,House/Townhouse,,,,,
2511,617918,617918,,MarketStreet,Kensington,1990,,2,House/Townhouse,,,,,
2511,617920,617920,,MarketStreet,Kensington,1990,,2,House/Townhouse,,,,,
2511,617922,617922,,MarketStreet,Kensington,0,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
2511,617932,617932,,ExportLane,Kensington,1990,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
2511,617933,617933,,ExportLane,Kensington,1990,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
