Block ID,Property ID,Base property ID,Building name,Streetaddress,CLUE small area,Construction year,Refurbished year,Number of floors (above ground),Predominant space use,Accessibility type,Accessibility type description,Accessibility rating,Bicycle spaces,Has showers
104,103223,103223,,ElizabethStreet,Melbourne (CBD),1872,1988,2,Retail - Shop,Low level of accessibility,All entrances have steps,1,0,
104,104083,104083,Vosti House,FranklinStreet,Melbourne (CBD),1945,1994,5,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
104,100168,100168,MCC Childcare,A'BeckettStreet,Melbourne (CBD),,2006,2,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
104,103225,103225,,ElizabethStreet,Melbourne (CBD),1872,0,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,
104,103221,103221,,ElizabethStreet,Melbourne (CBD),1872,,2,Retail - Shop,Low level of accessibility,All entrances have steps,1,0,
104,100163,100163,,A'BeckettStreet,Melbourne (CBD),1945,1988,3,Educational/Research,Low level of accessibility,All entrances have steps,1,0,
104,100164,100164,,A'BeckettStreet,Melbourne (CBD),1930,,4,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,
104,100167,100167,Unilodge on Abeckett,A'BeckettStreet,Melbourne (CBD),1999,,8,Student Accommodation,Low level of accessibility,All entrances have steps,1,50,1
104,100169,100169,,A'BeckettStreet,Melbourne (CBD),1948,,1,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
104,100442,100442,,AnthonyStreet,Melbourne (CBD),1924,1993,3,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,,
104,100443,100443,Arizona,AnthonyStreet,Melbourne (CBD),1995,,5,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
104,100444,100444,Sample House,AnthonyStreet,Melbourne (CBD),1934,2000,4,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
104,100445,100445,,AnthonyStreet,Melbourne (CBD),1954,1996,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
104,100446,100446,Swinnerton Bros & Co,AnthonyStreet,Melbourne (CBD),1924,2001,3,Student Accommodation,Low level of accessibility,All entrances have steps,1,0,
104,103219,103219,,ElizabethStreet,Melbourne (CBD),1945,2007,2,Entertainment/Recreation - Indoor,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
104,103220,103220,,ElizabethStreet,Melbourne (CBD),1872,2002,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,
104,100165,100165,City Life Apartments,A'BeckettStreet,Melbourne (CBD),1915,1997,4,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
105,103303,103303,Silver Skies MY80,ElizabethStreet,Melbourne (CBD),2014,,56,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
105,104080,104080,Franklin Lofts,FranklinStreet,Melbourne (CBD),2000,,31,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,30,1
105,500383,500383,,A'BeckettStreet,Melbourne (CBD),1916,2008,3,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,
105,109320,109320,RMIT University Building 39,SwanstonStreet,Melbourne (CBD),,2000,3,Educational/Research,Low level of accessibility,All entrances have steps,1,0,
105,109318,109318,RMIT Building 80,SwanstonStreet,Melbourne (CBD),2011,,10,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
105,104081,104081,,FranklinStreet,Melbourne (CBD),1939,1998,2,Educational/Research,Low level of accessibility,All entrances have steps,1,0,
105,104078,104078,RMIT University Building 49,FranklinStreet,Melbourne (CBD),1945,1974,3,Educational/Research,Low level of accessibility,All entrances have steps,1,0,
105,103302,103302,,ElizabethStreet,Melbourne (CBD),1990,,11,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,19,1
105,103301,103301,Lighhouse Development Site,ElizabethStreet,Melbourne (CBD),1945,2001,4,Unoccupied - Under Demolition/Condemned,Low level of accessibility,All entrances have steps,1,0,1
105,100171,100171,,A'BeckettStreet,Melbourne (CBD),,,2,Office,Low level of accessibility,All entrances have steps,1,0,
105,100170,100170,,A'BeckettStreet,Melbourne (CBD),1916,0,1,Unoccupied - Unused,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
105,104079,104079,Currie and Richards Building,FranklinStreet,Melbourne (CBD),1875,1993,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
107,109680,109680,Horticultural Hall,VictoriaStreet,Melbourne (CBD),1873,2001,2,"Performances, Conferences, Ceremonies",Low level of accessibility,All entrances have steps,1,0,
107,108560,108560,Victoria Hall Apartments,RussellStreet,Melbourne (CBD),1963,2000,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
107,108561,108561,Space Hotel,RussellStreet,Melbourne (CBD),1963,2010,10,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
107,109679,109679,,VictoriaStreet,Melbourne (CBD),1972,,1,Retail - Shop,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
111,111187,105330,459 King Street,KingStreet,West Melbourne (Residential),1998,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
111,108947,108947,,SpencerStreet,West Melbourne (Residential),,,2,Retail - Shop,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
111,111181,105330,447 King Street,KingStreet,West Melbourne (Residential),1998,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
111,111182,105330,449 King Street,KingStreet,West Melbourne (Residential),1998,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,
111,111183,105330,451 King Street,KingStreet,West Melbourne (Residential),1998,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,
111,111184,105330,453 King Street,KingStreet,West Melbourne (Residential),1998,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,,
111,111186,105330,457 King Street,KingStreet,West Melbourne (Residential),1998,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
111,102950,102950,Flagstaff City Motel,DudleyStreet,West Melbourne (Residential),1978,2003,3,Commercial Accommodation,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,
111,105328,105328,,KingStreet,West Melbourne (Residential),1870,2000,2,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,
111,111185,105330,455 King Street,KingStreet,West Melbourne (Residential),1998,,2,Office,Low level of accessibility,All entrances have steps,1,0,
111,100859,100859,,BatmanStreet,West Melbourne (Residential),1957,1996,2,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,
260,103273,103273,,ElizabethStreet,Carlton,1970,,2,Retail - Showroom,Low level of accessibility,All entrances have steps,1,0,
111,102949,102949,,DudleyStreet,West Melbourne (Residential),1959,,1,Retail - Shop,Low level of accessibility,All entrances have steps,1,0,
111,111180,105330,445 King Street,KingStreet,West Melbourne (Residential),1998,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
111,100856,100856,,BatmanStreet,West Melbourne (Residential),1967,,2,Transport,Low level of accessibility,All entrances have steps,1,0,
111,100858,100858,Arkadia Centre,BatmanStreet,West Melbourne (Residential),,1978,1,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,
111,100860,100860,,BatmanStreet,West Melbourne (Residential),2001,,3,House/Townhouse,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
111,100861,100861,St James Anglican Church Car Park,BatmanStreet,West Melbourne (Residential),1914,,1,Workshop/Studio,Low level of accessibility,All entrances have steps,1,0,
111,100862,100862,St.James Anglican Old Cathedral,BatmanStreet,West Melbourne (Residential),1842,,2,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,
111,102946,102946,Star Apartments,DudleyStreet,West Melbourne (Residential),1957,1998,6,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,
111,102947,102947,,DudleyStreet,West Melbourne (Residential),1888,,2,Office,Low level of accessibility,All entrances have steps,1,0,
111,102948,102948,,DudleyStreet,West Melbourne (Residential),1962,,2,Workshop/Studio,High level of accessibility,Main Entrance has ramp,3,0,
111,100857,100857,Metropolitan Fire Brigade Station No.2,BatmanStreet,West Melbourne (Residential),1964,1993,3,Community Use,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
113,111500,108118,KIOSK,TherryStreet,Melbourne (CBD),1970,,1,Retail - Stall,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
113,110690,108118,,ElizabethStreet,Melbourne (CBD),1890,,2,Office,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
113,110686,108118,VICTORIA MARKET,FranklinStreet,Melbourne (CBD),1930,,1,Storage,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
113,110688,108118,,VictoriaStreet,Melbourne (CBD),1890,,2,Unoccupied - Unused,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
113,110689,108118,MEAT HALL,ElizabethStreet,Melbourne (CBD),1890,,1,Retail - Stall,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
113,110691,108118,DAIRY PRODUCE MARKET,TherryStreet,Melbourne (CBD),1928,,1,Retail - Stall,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
113,110692,108118,PUBLIC TOILETS,TherryStreet,Melbourne (CBD),1945,0,1,Community Use,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
113,110694,108118,VICTORIA MARKET SHED H,TherryStreet,Melbourne (CBD),1945,,1,Retail - Stall,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
113,110695,108118,VICTORIA MARKET SHED I,TherryStreet,Melbourne (CBD),1945,,1,Retail - Stall,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
113,111423,108118,Public Toilets,QueenStreet,Melbourne (CBD),1959,,1,Community Use,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
113,110684,108118,VICTORIA MARKET SHED M,PeelStreet,Melbourne (CBD),1914,,1,Storage,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
113,110696,108118,SUBSTATION,TherryStreet,Melbourne (CBD),1970,0,1,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
113,110674,108118,VICTORIA MARKET SHED A,PeelStreet,Melbourne (CBD),1877,,1,Retail - Stall,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
113,110687,108118,VICTORIA MARKET,FranklinStreet,Melbourne (CBD),1930,1993,1,Storage,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
113,110682,108118,VICTORIA MARKET SHED L,PeelStreet,Melbourne (CBD),1945,,1,Retail - Stall,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
113,110673,108118,,VictoriaStreet,Melbourne (CBD),1890,,1,Retail - Shop,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
113,110675,108118,VICTORIA MARKET SHED B,PeelStreet,Melbourne (CBD),1945,,1,Retail - Stall,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
113,110676,108118,VICTORIA MARKET SHED C,PeelStreet,Melbourne (CBD),1945,,1,Retail - Stall,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
113,110677,108118,VICTORIA MARKET SHED D,PeelStreet,Melbourne (CBD),1945,,1,Retail - Stall,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
113,110678,108118,VICTORIA MARKET SHED E,PeelStreet,Melbourne (CBD),1945,,1,Retail - Stall,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
113,110679,108118,VICTORIA MARKET SHED F,PeelStreet,Melbourne (CBD),1945,,1,Retail - Stall,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
113,110680,108118,VICTORIA MARKET SHED J,PeelStreet,Melbourne (CBD),1945,,1,Retail - Stall,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
113,110681,108118,VICTORIA MARKET SHED K,PeelStreet,Melbourne (CBD),1945,,1,Retail - Stall,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
113,110671,108118,,VictoriaStreet,Melbourne (CBD),1890,,1,Entertainment/Recreation - Indoor,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,
114,104099,104099,Burbank House,FranklinStreet,Melbourne (CBD),1895,1996,4,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
114,109492,109492,,TherryStreet,Melbourne (CBD),1945,1998,2,Unoccupied - Unused,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,
114,104100,104100,Cityview Apartments,FranklinStreet,Melbourne (CBD),1973,1997,6,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,
